rule_id,section_code,section,variable,data_variables,check_type,condition_questionnaire,condition_stata,condition_status,rule_expression_stata,source_regle,scope_stata,scope_source,scope_status,decision_status,action,script
Q_N_N2_SKIP,N,N. RESILIENCE FACE AUX CHOCS,N2,N2,saut_univers,(HHM_fin!=null && consentement==1) && (N1==1),(!missing(HHM_fin) & (!missing(consentement) & (consentement == 1))) & ((!missing(N1) & (N1 == 1))),translated,(!missing(N2)) & !((!missing(HHM_fin) & (!missing(consentement) & (consentement == 1))) & ((!missing(N1) & (N1 == 1)))) & ($audit_scope),questionnaire,$audit_scope,hypothese_apurement,a_valider,documente_questionnaire,export_excel_diagnostic,04_15_N_N_RESILIENCE_FACE_AUX_CHOCS.do
Q_N_N2_DOMAIN,N,N. RESILIENCE FACE AUX CHOCS,N2,N2,domaine,(HHM_fin!=null && consentement==1) && (N1==1),(!missing(HHM_fin) & (!missing(consentement) & (consentement == 1))) & ((!missing(N1) & (N1 == 1))),translated,"!((inlist(N2, 1, 2, 3, 4, 5, 9))) & (!missing(N2)) & ($audit_scope)",questionnaire,$audit_scope,hypothese_apurement,a_valider,documente_questionnaire,export_excel_diagnostic,04_15_N_N_RESILIENCE_FACE_AUX_CHOCS.do
Q_N_N2X_MISSING,N,N. RESILIENCE FACE AUX CHOCS,N2X,N2X,manquant_univers,(HHM_fin!=null && consentement==1) && (N2==9),(!missing(HHM_fin) & (!missing(consentement) & (consentement == 1))) & ((!missing(N2) & (N2 == 9))),translated,"((missing(N2X) | trim(N2X) == """")) & ((!missing(HHM_fin) & (!missing(consentement) & (consentement == 1))) & ((!missing(N2) & (N2 == 9)))) & ($audit_scope)",questionnaire,$audit_scope,hypothese_apurement,a_valider,documente_questionnaire,export_excel_diagnostic,04_15_N_N_RESILIENCE_FACE_AUX_CHOCS.do
Q_N_N2X_SKIP,N,N. RESILIENCE FACE AUX CHOCS,N2X,N2X,saut_univers,(HHM_fin!=null && consentement==1) && (N2==9),(!missing(HHM_fin) & (!missing(consentement) & (consentement == 1))) & ((!missing(N2) & (N2 == 9))),translated,"((!missing(N2X) & trim(N2X) != """")) & !((!missing(HHM_fin) & (!missing(consentement) & (consentement == 1))) & ((!missing(N2) & (N2 == 9)))) & ($audit_scope)",questionnaire,$audit_scope,hypothese_apurement,a_valider,documente_questionnaire,export_excel_diagnostic,04_15_N_N_RESILIENCE_FACE_AUX_CHOCS.do
Q_N_N3_MISSING,N,N. RESILIENCE FACE AUX CHOCS,N3,N3,manquant_univers,(HHM_fin!=null && consentement==1) && (N1==1),(!missing(HHM_fin) & (!missing(consentement) & (consentement == 1))) & ((!missing(N1) & (N1 == 1))),translated,(missing(N3)) & ((!missing(HHM_fin) & (!missing(consentement) & (consentement == 1))) & ((!missing(N1) & (N1 == 1)))) & ($audit_scope),questionnaire,$audit_scope,hypothese_apurement,a_valider,documente_questionnaire,export_excel_diagnostic,04_15_N_N_RESILIENCE_FACE_AUX_CHOCS.do
Q_N_N3_SKIP,N,N. RESILIENCE FACE AUX CHOCS,N3,N3,saut_univers,(HHM_fin!=null && consentement==1) && (N1==1),(!missing(HHM_fin) & (!missing(consentement) & (consentement == 1))) & ((!missing(N1) & (N1 == 1))),translated,(!missing(N3)) & !((!missing(HHM_fin) & (!missing(consentement) & (consentement == 1))) & ((!missing(N1) & (N1 == 1)))) & ($audit_scope),questionnaire,$audit_scope,hypothese_apurement,a_valider,documente_questionnaire,export_excel_diagnostic,04_15_N_N_RESILIENCE_FACE_AUX_CHOCS.do
Q_N_N3_DOMAIN,N,N. RESILIENCE FACE AUX CHOCS,N3,N3,domaine,(HHM_fin!=null && consentement==1) && (N1==1),(!missing(HHM_fin) & (!missing(consentement) & (consentement == 1))) & ((!missing(N1) & (N1 == 1))),translated,"!((inlist(N3, 1, 2, 3, 4))) & (!missing(N3)) & ($audit_scope)",questionnaire,$audit_scope,hypothese_apurement,a_valider,documente_questionnaire,export_excel_diagnostic,04_15_N_N_RESILIENCE_FACE_AUX_CHOCS.do
Q_N_N4_MISSING,N,N. RESILIENCE FACE AUX CHOCS,N4,N4,manquant_univers,(HHM_fin!=null && consentement==1) && (N1==1),(!missing(HHM_fin) & (!missing(consentement) & (consentement == 1))) & ((!missing(N1) & (N1 == 1))),translated,(missing(N4)) & ((!missing(HHM_fin) & (!missing(consentement) & (consentement == 1))) & ((!missing(N1) & (N1 == 1)))) & ($audit_scope),questionnaire,$audit_scope,hypothese_apurement,a_valider,documente_questionnaire,export_excel_diagnostic,04_15_N_N_RESILIENCE_FACE_AUX_CHOCS.do
Q_N_N4_SKIP,N,N. RESILIENCE FACE AUX CHOCS,N4,N4,saut_univers,(HHM_fin!=null && consentement==1) && (N1==1),(!missing(HHM_fin) & (!missing(consentement) & (consentement == 1))) & ((!missing(N1) & (N1 == 1))),translated,(!missing(N4)) & !((!missing(HHM_fin) & (!missing(consentement) & (consentement == 1))) & ((!missing(N1) & (N1 == 1)))) & ($audit_scope),questionnaire,$audit_scope,hypothese_apurement,a_valider,documente_questionnaire,export_excel_diagnostic,04_15_N_N_RESILIENCE_FACE_AUX_CHOCS.do
Q_N_N4_DOMAIN,N,N. RESILIENCE FACE AUX CHOCS,N4,N4,domaine,(HHM_fin!=null && consentement==1) && (N1==1),(!missing(HHM_fin) & (!missing(consentement) & (consentement == 1))) & ((!missing(N1) & (N1 == 1))),translated,"!((inlist(N4, 1, 2, 3, 4, 5, 6, 9))) & (!missing(N4)) & ($audit_scope)",questionnaire,$audit_scope,hypothese_apurement,a_valider,documente_questionnaire,export_excel_diagnostic,04_15_N_N_RESILIENCE_FACE_AUX_CHOCS.do
Q_N_N4X_MISSING,N,N. RESILIENCE FACE AUX CHOCS,N4X,N4X,manquant_univers,(HHM_fin!=null && consentement==1) && (N4==9),(!missing(HHM_fin) & (!missing(consentement) & (consentement == 1))) & ((!missing(N4) & (N4 == 9))),translated,"((missing(N4X) | trim(N4X) == """")) & ((!missing(HHM_fin) & (!missing(consentement) & (consentement == 1))) & ((!missing(N4) & (N4 == 9)))) & ($audit_scope)",questionnaire,$audit_scope,hypothese_apurement,a_valider,documente_questionnaire,export_excel_diagnostic,04_15_N_N_RESILIENCE_FACE_AUX_CHOCS.do
Q_N_N4X_SKIP,N,N. RESILIENCE FACE AUX CHOCS,N4X,N4X,saut_univers,(HHM_fin!=null && consentement==1) && (N4==9),(!missing(HHM_fin) & (!missing(consentement) & (consentement == 1))) & ((!missing(N4) & (N4 == 9))),translated,"((!missing(N4X) & trim(N4X) != """")) & !((!missing(HHM_fin) & (!missing(consentement) & (consentement == 1))) & ((!missing(N4) & (N4 == 9)))) & ($audit_scope)",questionnaire,$audit_scope,hypothese_apurement,a_valider,documente_questionnaire,export_excel_diagnostic,04_15_N_N_RESILIENCE_FACE_AUX_CHOCS.do
Q_N_N5_MISSING,N,N. RESILIENCE FACE AUX CHOCS,N5,N5,manquant_univers,(HHM_fin!=null && consentement==1) && (N1==1),(!missing(HHM_fin) & (!missing(consentement) & (consentement == 1))) & ((!missing(N1) & (N1 == 1))),translated,(missing(N5)) & ((!missing(HHM_fin) & (!missing(consentement) & (consentement == 1))) & ((!missing(N1) & (N1 == 1)))) & ($audit_scope),questionnaire,$audit_scope,hypothese_apurement,a_valider,documente_questionnaire,export_excel_diagnostic,04_15_N_N_RESILIENCE_FACE_AUX_CHOCS.do
Q_N_N5_SKIP,N,N. RESILIENCE FACE AUX CHOCS,N5,N5,saut_univers,(HHM_fin!=null && consentement==1) && (N1==1),(!missing(HHM_fin) & (!missing(consentement) & (consentement == 1))) & ((!missing(N1) & (N1 == 1))),translated,(!missing(N5)) & !((!missing(HHM_fin) & (!missing(consentement) & (consentement == 1))) & ((!missing(N1) & (N1 == 1)))) & ($audit_scope),questionnaire,$audit_scope,hypothese_apurement,a_valider,documente_questionnaire,export_excel_diagnostic,04_15_N_N_RESILIENCE_FACE_AUX_CHOCS.do
Q_N_N5_DOMAIN,N,N. RESILIENCE FACE AUX CHOCS,N5,N5,domaine,(HHM_fin!=null && consentement==1) && (N1==1),(!missing(HHM_fin) & (!missing(consentement) & (consentement == 1))) & ((!missing(N1) & (N1 == 1))),translated,"!((inlist(N5, 1, 2, 3, 4, 5))) & (!missing(N5)) & ($audit_scope)",questionnaire,$audit_scope,hypothese_apurement,a_valider,documente_questionnaire,export_excel_diagnostic,04_15_N_N_RESILIENCE_FACE_AUX_CHOCS.do
Q_N_N6_MISSING,N,N. RESILIENCE FACE AUX CHOCS,N6,N6,manquant_univers,(HHM_fin!=null && consentement==1),(!missing(HHM_fin) & (!missing(consentement) & (consentement == 1))),translated,(missing(N6)) & ((!missing(HHM_fin) & (!missing(consentement) & (consentement == 1)))) & ($audit_scope),questionnaire,$audit_scope,hypothese_apurement,a_valider,documente_questionnaire,export_excel_diagnostic,04_15_N_N_RESILIENCE_FACE_AUX_CHOCS.do
Q_N_N6_SKIP,N,N. RESILIENCE FACE AUX CHOCS,N6,N6,saut_univers,(HHM_fin!=null && consentement==1),(!missing(HHM_fin) & (!missing(consentement) & (consentement == 1))),translated,(!missing(N6)) & !((!missing(HHM_fin) & (!missing(consentement) & (consentement == 1)))) & ($audit_scope),questionnaire,$audit_scope,hypothese_apurement,a_valider,documente_questionnaire,export_excel_diagnostic,04_15_N_N_RESILIENCE_FACE_AUX_CHOCS.do
Q_N_N6_DOMAIN,N,N. RESILIENCE FACE AUX CHOCS,N6,N6,domaine,(HHM_fin!=null && consentement==1),(!missing(HHM_fin) & (!missing(consentement) & (consentement == 1))),translated,"!((inlist(N6, 1, 2, 3))) & (!missing(N6)) & ($audit_scope)",questionnaire,$audit_scope,hypothese_apurement,a_valider,documente_questionnaire,export_excel_diagnostic,04_15_N_N_RESILIENCE_FACE_AUX_CHOCS.do
Q_N_N7_MISSING,N,N. RESILIENCE FACE AUX CHOCS,N7,N7,manquant_univers,(HHM_fin!=null && consentement==1),(!missing(HHM_fin) & (!missing(consentement) & (consentement == 1))),translated,(missing(N7)) & ((!missing(HHM_fin) & (!missing(consentement) & (consentement == 1)))) & ($audit_scope),questionnaire,$audit_scope,hypothese_apurement,a_valider,documente_questionnaire,export_excel_diagnostic,04_15_N_N_RESILIENCE_FACE_AUX_CHOCS.do
Q_N_N7_SKIP,N,N. RESILIENCE FACE AUX CHOCS,N7,N7,saut_univers,(HHM_fin!=null && consentement==1),(!missing(HHM_fin) & (!missing(consentement) & (consentement == 1))),translated,(!missing(N7)) & !((!missing(HHM_fin) & (!missing(consentement) & (consentement == 1)))) & ($audit_scope),questionnaire,$audit_scope,hypothese_apurement,a_valider,documente_questionnaire,export_excel_diagnostic,04_15_N_N_RESILIENCE_FACE_AUX_CHOCS.do
Q_N_N7_DOMAIN,N,N. RESILIENCE FACE AUX CHOCS,N7,N7,domaine,(HHM_fin!=null && consentement==1),(!missing(HHM_fin) & (!missing(consentement) & (consentement == 1))),translated,"!((inlist(N7, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10))) & (!missing(N7)) & ($audit_scope)",questionnaire,$audit_scope,hypothese_apurement,a_valider,documente_questionnaire,export_excel_diagnostic,04_15_N_N_RESILIENCE_FACE_AUX_CHOCS.do
Q_N_HHN_fin_MISSING,N,N. RESILIENCE FACE AUX CHOCS,HHN_fin,HHN_fin,manquant_univers,(HHM_fin!=null && consentement==1),(!missing(HHM_fin) & (!missing(consentement) & (consentement == 1))),translated,"((missing(HHN_fin) | trim(HHN_fin) == """")) & ((!missing(HHM_fin) & (!missing(consentement) & (consentement == 1)))) & ($audit_scope)",questionnaire,$audit_scope,hypothese_apurement,a_valider,documente_questionnaire,export_excel_diagnostic,04_15_N_N_RESILIENCE_FACE_AUX_CHOCS.do
Q_N_HHN_fin_SKIP,N,N. RESILIENCE FACE AUX CHOCS,HHN_fin,HHN_fin,saut_univers,(HHM_fin!=null && consentement==1),(!missing(HHM_fin) & (!missing(consentement) & (consentement == 1))),translated,"((!missing(HHN_fin) & trim(HHN_fin) != """")) & !((!missing(HHM_fin) & (!missing(consentement) & (consentement == 1)))) & ($audit_scope)",questionnaire,$audit_scope,hypothese_apurement,a_valider,documente_questionnaire,export_excel_diagnostic,04_15_N_N_RESILIENCE_FACE_AUX_CHOCS.do
Q_O_HHO_debut_MISSING,O,O. EXPERIENCE PROFESSIONNELLE ET FORMATIONS,HHO_debut,HHO_debut,manquant_univers,(HHN_fin!=null && consentement==1),(!missing(HHN_fin) & (!missing(consentement) & (consentement == 1))),translated,"((missing(HHO_debut) | trim(HHO_debut) == """")) & ((!missing(HHN_fin) & (!missing(consentement) & (consentement == 1)))) & ($audit_scope)",questionnaire,$audit_scope,hypothese_apurement,a_valider,documente_questionnaire,export_excel_diagnostic,04_16_O_O_EXPERIENCE_PROFESSIONNELLE_ET_FORMATIONS.do
Q_O_HHO_debut_SKIP,O,O. EXPERIENCE PROFESSIONNELLE ET FORMATIONS,HHO_debut,HHO_debut,saut_univers,(HHN_fin!=null && consentement==1),(!missing(HHN_fin) & (!missing(consentement) & (consentement == 1))),translated,"((!missing(HHO_debut) & trim(HHO_debut) != """")) & !((!missing(HHN_fin) & (!missing(consentement) & (consentement == 1)))) & ($audit_scope)",questionnaire,$audit_scope,hypothese_apurement,a_valider,documente_questionnaire,export_excel_diagnostic,04_16_O_O_EXPERIENCE_PROFESSIONNELLE_ET_FORMATIONS.do
Q_O_O1_MISSING,O,O. EXPERIENCE PROFESSIONNELLE ET FORMATIONS,O1,O1,manquant_univers,(HHN_fin!=null && consentement==1) && (HHO_debut!=null),(!missing(HHN_fin) & (!missing(consentement) & (consentement == 1))) & (!missing(HHO_debut)),translated,(missing(O1)) & ((!missing(HHN_fin) & (!missing(consentement) & (consentement == 1))) & (!missing(HHO_debut))) & ($audit_scope),questionnaire,$audit_scope,hypothese_apurement,a_valider,documente_questionnaire,export_excel_diagnostic,04_16_O_O_EXPERIENCE_PROFESSIONNELLE_ET_FORMATIONS.do
Q_O_O1_SKIP,O,O. EXPERIENCE PROFESSIONNELLE ET FORMATIONS,O1,O1,saut_univers,(HHN_fin!=null && consentement==1) && (HHO_debut!=null),(!missing(HHN_fin) & (!missing(consentement) & (consentement == 1))) & (!missing(HHO_debut)),translated,(!missing(O1)) & !((!missing(HHN_fin) & (!missing(consentement) & (consentement == 1))) & (!missing(HHO_debut))) & ($audit_scope),questionnaire,$audit_scope,hypothese_apurement,a_valider,documente_questionnaire,export_excel_diagnostic,04_16_O_O_EXPERIENCE_PROFESSIONNELLE_ET_FORMATIONS.do
Q_O_O1_DOMAIN,O,O. EXPERIENCE PROFESSIONNELLE ET FORMATIONS,O1,O1,domaine,(HHN_fin!=null && consentement==1) && (HHO_debut!=null),(!missing(HHN_fin) & (!missing(consentement) & (consentement == 1))) & (!missing(HHO_debut)),translated,"!((inlist(O1, 1, 2))) & (!missing(O1)) & ($audit_scope)",questionnaire,$audit_scope,hypothese_apurement,a_valider,documente_questionnaire,export_excel_diagnostic,04_16_O_O_EXPERIENCE_PROFESSIONNELLE_ET_FORMATIONS.do
Q_O_O2_MISSING,O,O. EXPERIENCE PROFESSIONNELLE ET FORMATIONS,O2,O2,manquant_univers,(HHN_fin!=null && consentement==1) && (O1==1),(!missing(HHN_fin) & (!missing(consentement) & (consentement == 1))) & ((!missing(O1) & (O1 == 1))),translated,(missing(O2)) & ((!missing(HHN_fin) & (!missing(consentement) & (consentement == 1))) & ((!missing(O1) & (O1 == 1)))) & ($audit_scope),questionnaire,$audit_scope,hypothese_apurement,a_valider,documente_questionnaire,export_excel_diagnostic,04_16_O_O_EXPERIENCE_PROFESSIONNELLE_ET_FORMATIONS.do
Q_O_O2_SKIP,O,O. EXPERIENCE PROFESSIONNELLE ET FORMATIONS,O2,O2,saut_univers,(HHN_fin!=null && consentement==1) && (O1==1),(!missing(HHN_fin) & (!missing(consentement) & (consentement == 1))) & ((!missing(O1) & (O1 == 1))),translated,(!missing(O2)) & !((!missing(HHN_fin) & (!missing(consentement) & (consentement == 1))) & ((!missing(O1) & (O1 == 1)))) & ($audit_scope),questionnaire,$audit_scope,hypothese_apurement,a_valider,documente_questionnaire,export_excel_diagnostic,04_16_O_O_EXPERIENCE_PROFESSIONNELLE_ET_FORMATIONS.do
Q_O_O3_MISSING,O,O. EXPERIENCE PROFESSIONNELLE ET FORMATIONS,O3,O3,manquant_univers,(HHN_fin!=null && consentement==1),(!missing(HHN_fin) & (!missing(consentement) & (consentement == 1))),translated,(missing(O3)) & ((!missing(HHN_fin) & (!missing(consentement) & (consentement == 1)))) & ($audit_scope),questionnaire,$audit_scope,hypothese_apurement,a_valider,documente_questionnaire,export_excel_diagnostic,04_16_O_O_EXPERIENCE_PROFESSIONNELLE_ET_FORMATIONS.do
Q_O_O3_SKIP,O,O. EXPERIENCE PROFESSIONNELLE ET FORMATIONS,O3,O3,saut_univers,(HHN_fin!=null && consentement==1),(!missing(HHN_fin) & (!missing(consentement) & (consentement == 1))),translated,(!missing(O3)) & !((!missing(HHN_fin) & (!missing(consentement) & (consentement == 1)))) & ($audit_scope),questionnaire,$audit_scope,hypothese_apurement,a_valider,documente_questionnaire,export_excel_diagnostic,04_16_O_O_EXPERIENCE_PROFESSIONNELLE_ET_FORMATIONS.do
Q_O_O3_DOMAIN,O,O. EXPERIENCE PROFESSIONNELLE ET FORMATIONS,O3,O3,domaine,(HHN_fin!=null && consentement==1),(!missing(HHN_fin) & (!missing(consentement) & (consentement == 1))),translated,"!((inlist(O3, 1, 2))) & (!missing(O3)) & ($audit_scope)",questionnaire,$audit_scope,hypothese_apurement,a_valider,documente_questionnaire,export_excel_diagnostic,04_16_O_O_EXPERIENCE_PROFESSIONNELLE_ET_FORMATIONS.do
Q_O_O4_MISSING,O,O. EXPERIENCE PROFESSIONNELLE ET FORMATIONS,O4,O4,manquant_univers,(HHN_fin!=null && consentement==1) && (O3==1),(!missing(HHN_fin) & (!missing(consentement) & (consentement == 1))) & ((!missing(O3) & (O3 == 1))),translated,"((missing(O4) | trim(O4) == """")) & ((!missing(HHN_fin) & (!missing(consentement) & (consentement == 1))) & ((!missing(O3) & (O3 == 1)))) & ($audit_scope)",questionnaire,$audit_scope,hypothese_apurement,a_valider,documente_questionnaire,export_excel_diagnostic,04_16_O_O_EXPERIENCE_PROFESSIONNELLE_ET_FORMATIONS.do
Q_O_O4_SKIP,O,O. EXPERIENCE PROFESSIONNELLE ET FORMATIONS,O4,O4,saut_univers,(HHN_fin!=null && consentement==1) && (O3==1),(!missing(HHN_fin) & (!missing(consentement) & (consentement == 1))) & ((!missing(O3) & (O3 == 1))),translated,"((!missing(O4) & trim(O4) != """")) & !((!missing(HHN_fin) & (!missing(consentement) & (consentement == 1))) & ((!missing(O3) & (O3 == 1)))) & ($audit_scope)",questionnaire,$audit_scope,hypothese_apurement,a_valider,documente_questionnaire,export_excel_diagnostic,04_16_O_O_EXPERIENCE_PROFESSIONNELLE_ET_FORMATIONS.do
Q_O_O5_MISSING,O,O. EXPERIENCE PROFESSIONNELLE ET FORMATIONS,O5,O5,manquant_univers,(HHN_fin!=null && consentement==1) && (O3==1),(!missing(HHN_fin) & (!missing(consentement) & (consentement == 1))) & ((!missing(O3) & (O3 == 1))),translated,(missing(O5)) & ((!missing(HHN_fin) & (!missing(consentement) & (consentement == 1))) & ((!missing(O3) & (O3 == 1)))) & ($audit_scope),questionnaire,$audit_scope,hypothese_apurement,a_valider,documente_questionnaire,export_excel_diagnostic,04_16_O_O_EXPERIENCE_PROFESSIONNELLE_ET_FORMATIONS.do
Q_O_O5_SKIP,O,O. EXPERIENCE PROFESSIONNELLE ET FORMATIONS,O5,O5,saut_univers,(HHN_fin!=null && consentement==1) && (O3==1),(!missing(HHN_fin) & (!missing(consentement) & (consentement == 1))) & ((!missing(O3) & (O3 == 1))),translated,(!missing(O5)) & !((!missing(HHN_fin) & (!missing(consentement) & (consentement == 1))) & ((!missing(O3) & (O3 == 1)))) & ($audit_scope),questionnaire,$audit_scope,hypothese_apurement,a_valider,documente_questionnaire,export_excel_diagnostic,04_16_O_O_EXPERIENCE_PROFESSIONNELLE_ET_FORMATIONS.do
Q_O_O5_DOMAIN,O,O. EXPERIENCE PROFESSIONNELLE ET FORMATIONS,O5,O5,domaine,(HHN_fin!=null && consentement==1) && (O3==1),(!missing(HHN_fin) & (!missing(consentement) & (consentement == 1))) & ((!missing(O3) & (O3 == 1))),translated,"!((inlist(O5, 1, 2, 3, 4, 5, 6, 9))) & (!missing(O5)) & ($audit_scope)",questionnaire,$audit_scope,hypothese_apurement,a_valider,documente_questionnaire,export_excel_diagnostic,04_16_O_O_EXPERIENCE_PROFESSIONNELLE_ET_FORMATIONS.do
Q_O_O6_MISSING,O,O. EXPERIENCE PROFESSIONNELLE ET FORMATIONS,O6,O6,manquant_univers,(HHN_fin!=null && consentement==1) && (O3==1),(!missing(HHN_fin) & (!missing(consentement) & (consentement == 1))) & ((!missing(O3) & (O3 == 1))),translated,(missing(O6)) & ((!missing(HHN_fin) & (!missing(consentement) & (consentement == 1))) & ((!missing(O3) & (O3 == 1)))) & ($audit_scope),questionnaire,$audit_scope,hypothese_apurement,a_valider,documente_questionnaire,export_excel_diagnostic,04_16_O_O_EXPERIENCE_PROFESSIONNELLE_ET_FORMATIONS.do
Q_O_O6_SKIP,O,O. EXPERIENCE PROFESSIONNELLE ET FORMATIONS,O6,O6,saut_univers,(HHN_fin!=null && consentement==1) && (O3==1),(!missing(HHN_fin) & (!missing(consentement) & (consentement == 1))) & ((!missing(O3) & (O3 == 1))),translated,(!missing(O6)) & !((!missing(HHN_fin) & (!missing(consentement) & (consentement == 1))) & ((!missing(O3) & (O3 == 1)))) & ($audit_scope),questionnaire,$audit_scope,hypothese_apurement,a_valider,documente_questionnaire,export_excel_diagnostic,04_16_O_O_EXPERIENCE_PROFESSIONNELLE_ET_FORMATIONS.do
Q_O_O6_DOMAIN,O,O. EXPERIENCE PROFESSIONNELLE ET FORMATIONS,O6,O6,domaine,(HHN_fin!=null && consentement==1) && (O3==1),(!missing(HHN_fin) & (!missing(consentement) & (consentement == 1))) & ((!missing(O3) & (O3 == 1))),translated,"!((inlist(O6, 1, 2, 3))) & (!missing(O6)) & ($audit_scope)",questionnaire,$audit_scope,hypothese_apurement,a_valider,documente_questionnaire,export_excel_diagnostic,04_16_O_O_EXPERIENCE_PROFESSIONNELLE_ET_FORMATIONS.do
Q_O_HHO_fin_MISSING,O,O. EXPERIENCE PROFESSIONNELLE ET FORMATIONS,HHO_fin,HHO_fin,manquant_univers,(HHN_fin!=null && consentement==1),(!missing(HHN_fin) & (!missing(consentement) & (consentement == 1))),translated,"((missing(HHO_fin) | trim(HHO_fin) == """")) & ((!missing(HHN_fin) & (!missing(consentement) & (consentement == 1)))) & ($audit_scope)",questionnaire,$audit_scope,hypothese_apurement,a_valider,documente_questionnaire,export_excel_diagnostic,04_16_O_O_EXPERIENCE_PROFESSIONNELLE_ET_FORMATIONS.do
Q_O_HHO_fin_SKIP,O,O. EXPERIENCE PROFESSIONNELLE ET FORMATIONS,HHO_fin,HHO_fin,saut_univers,(HHN_fin!=null && consentement==1),(!missing(HHN_fin) & (!missing(consentement) & (consentement == 1))),translated,"((!missing(HHO_fin) & trim(HHO_fin) != """")) & !((!missing(HHN_fin) & (!missing(consentement) & (consentement == 1)))) & ($audit_scope)",questionnaire,$audit_scope,hypothese_apurement,a_valider,documente_questionnaire,export_excel_diagnostic,04_16_O_O_EXPERIENCE_PROFESSIONNELLE_ET_FORMATIONS.do
Q_P_HHP_debut_MISSING,P,P. ASPIRATIONS PROFESSIONNELLES,HHP_debut,HHP_debut,manquant_univers,(HHO_fin!=null && consentement==1),(!missing(HHO_fin) & (!missing(consentement) & (consentement == 1))),translated,"((missing(HHP_debut) | trim(HHP_debut) == """")) & ((!missing(HHO_fin) & (!missing(consentement) & (consentement == 1)))) & ($audit_scope)",questionnaire,$audit_scope,hypothese_apurement,a_valider,documente_questionnaire,export_excel_diagnostic,04_17_P_P_ASPIRATIONS_PROFESSIONNELLES.do
Q_P_HHP_debut_SKIP,P,P. ASPIRATIONS PROFESSIONNELLES,HHP_debut,HHP_debut,saut_univers,(HHO_fin!=null && consentement==1),(!missing(HHO_fin) & (!missing(consentement) & (consentement == 1))),translated,"((!missing(HHP_debut) & trim(HHP_debut) != """")) & !((!missing(HHO_fin) & (!missing(consentement) & (consentement == 1)))) & ($audit_scope)",questionnaire,$audit_scope,hypothese_apurement,a_valider,documente_questionnaire,export_excel_diagnostic,04_17_P_P_ASPIRATIONS_PROFESSIONNELLES.do
Q_P_P1_MISSING,P,P. ASPIRATIONS PROFESSIONNELLES,P1,P1,manquant_univers,(HHO_fin!=null && consentement==1),(!missing(HHO_fin) & (!missing(consentement) & (consentement == 1))),translated,"((missing(P1) | trim(P1) == """")) & ((!missing(HHO_fin) & (!missing(consentement) & (consentement == 1)))) & ($audit_scope)",questionnaire,$audit_scope,hypothese_apurement,a_valider,documente_questionnaire,export_excel_diagnostic,04_17_P_P_ASPIRATIONS_PROFESSIONNELLES.do
Q_P_P1_SKIP,P,P. ASPIRATIONS PROFESSIONNELLES,P1,P1,saut_univers,(HHO_fin!=null && consentement==1),(!missing(HHO_fin) & (!missing(consentement) & (consentement == 1))),translated,"((!missing(P1) & trim(P1) != """")) & !((!missing(HHO_fin) & (!missing(consentement) & (consentement == 1)))) & ($audit_scope)",questionnaire,$audit_scope,hypothese_apurement,a_valider,documente_questionnaire,export_excel_diagnostic,04_17_P_P_ASPIRATIONS_PROFESSIONNELLES.do
Q_P_P2_MISSING,P,P. ASPIRATIONS PROFESSIONNELLES,P2,P2,manquant_univers,(HHO_fin!=null && consentement==1),(!missing(HHO_fin) & (!missing(consentement) & (consentement == 1))),translated,(missing(P2)) & ((!missing(HHO_fin) & (!missing(consentement) & (consentement == 1)))) & ($audit_scope),questionnaire,$audit_scope,hypothese_apurement,a_valider,documente_questionnaire,export_excel_diagnostic,04_17_P_P_ASPIRATIONS_PROFESSIONNELLES.do
Q_P_P2_SKIP,P,P. ASPIRATIONS PROFESSIONNELLES,P2,P2,saut_univers,(HHO_fin!=null && consentement==1),(!missing(HHO_fin) & (!missing(consentement) & (consentement == 1))),translated,(!missing(P2)) & !((!missing(HHO_fin) & (!missing(consentement) & (consentement == 1)))) & ($audit_scope),questionnaire,$audit_scope,hypothese_apurement,a_valider,documente_questionnaire,export_excel_diagnostic,04_17_P_P_ASPIRATIONS_PROFESSIONNELLES.do
Q_P_P2_DOMAIN,P,P. ASPIRATIONS PROFESSIONNELLES,P2,P2,domaine,(HHO_fin!=null && consentement==1),(!missing(HHO_fin) & (!missing(consentement) & (consentement == 1))),translated,"!((inlist(P2, 1, 2, 3))) & (!missing(P2)) & ($audit_scope)",questionnaire,$audit_scope,hypothese_apurement,a_valider,documente_questionnaire,export_excel_diagnostic,04_17_P_P_ASPIRATIONS_PROFESSIONNELLES.do
Q_P_P3_MISSING,P,P. ASPIRATIONS PROFESSIONNELLES,P3,P3,manquant_univers,(HHO_fin!=null && consentement==1),(!missing(HHO_fin) & (!missing(consentement) & (consentement == 1))),translated,(missing(P3)) & ((!missing(HHO_fin) & (!missing(consentement) & (consentement == 1)))) & ($audit_scope),questionnaire,$audit_scope,hypothese_apurement,a_valider,documente_questionnaire,export_excel_diagnostic,04_17_P_P_ASPIRATIONS_PROFESSIONNELLES.do
